TOA5	CR1000_HA07	CR1000	43363	CR1000.Std.22	CPU:Nyack_Met corrected_recal_11_27_12.CR1	48213	Met												
TIMESTAMP	RECORD	AirTC	RH	BP_mmHg	PAR_Den	SlrkW	Soil_T_C	VW	PA_uS	WindSpeed	WindDir	WindSpeed_S_WVT	WindDir_D1_WVT	WindDir_SD1_WVT	Rain_mm_Tot	AirTC_Max	AirTC_TMx	AirTC_Min	AirTC_TMn
TS	RN	Deg C	%	mmHg	umol/s/m^2	kW/m^2	Deg C		uSec	kph	Degrees	kph	Deg	Deg	mm	Deg C	Deg C	Deg C	Deg C
		Smp	Smp	Smp	Smp	Smp	Smp	Smp	Smp	Smp	Smp	WVc	WVc	WVc	Tot	Max	TMx	Min	TMn
6/19/2022 4:00	11374	10.66	93.7	763.1	0.668	0	16.13	0.372	29.92	8.67	139.6	7.083	160.4	28.44	0.762	10.66	6/19/2022 4:00	10.55	6/19/2022 3:40
6/19/2022 5:00	11375	10.49	93.3	762.1	12.03	0.004	16.09	0.371	29.91	10.03	145.8	5.513	144.5	49.64	0	10.59	6/19/2022 4:10	10.15	6/19/2022 4:40
6/19/2022 6:00	11376	9.98	96	762.9	147	0.062	16.06	0.372	29.92	1.23	268.5	3.804	259.4	60.28	0	10.43	6/19/2022 5:10	9.98	6/19/2022 6:00
6/19/2022 7:00	11377	11.67	88.3	762.9	161.7	0.078	16.02	0.372	29.92	5.898	120.3	3.98	101.1	83.7	0	12.06	6/19/2022 6:40	10.49	6/19/2022 6:10
6/19/2022 8:00	11378	12.05	88.8	763.1	307.3	0.137	15.99	0.37	29.88	3.036	63.54	2.142	38.86	62.68	0	12.05	6/19/2022 8:00	11.53	6/19/2022 7:20
6/19/2022 9:00	11379	12.22	90.2	763.3	249.2	0.114	15.94	0.37	29.88	3.971	195.3	2.368	137.9	58.64	0	12.52	6/19/2022 8:30	12.01	6/19/2022 8:10
6/19/2022 10:00	11380	14.36	80.5	763	866	0.405	15.91	0.37	29.88	1.19	44.58	1.291	44.87	90.9	0	14.36	6/19/2022 10:00	12.46	6/19/2022 9:10
6/19/2022 11:00	11381	14.49	71.26	762.7	753.3	0.352	15.87	0.37	29.87	3.149	135.6	3.97	30.4	84.2	0	14.52	6/19/2022 10:50	13.37	6/19/2022 10:20
6/19/2022 12:00	11382	15.63	66.68	762.7	922	0.432	15.85	0.369	29.85	6.089	131.2	4.518	57.68	49.65	0	15.63	6/19/2022 12:00	14.79	6/19/2022 11:20
6/19/2022 13:00	11383	17.43	52.01	761.7	1210	0.576	15.83	0.369	29.84	4.763	332.7	5.564	12.53	65.24	0	17.43	6/19/2022 13:00	15.97	6/19/2022 12:10
6/19/2022 14:00	11384	18.48	54.29	762.1	658.9	0.309	15.81	0.369	29.83	3.309	344.1	5.179	313.6	52.8	0	18.48	6/19/2022 14:00	17.22	6/19/2022 13:40
6/19/2022 15:00	11385	18.44	52.85	762.3	1290	0.635	15.82	0.368	29.8	11.8	330.7	6.709	7.727	39.7	0	18.48	6/19/2022 14:20	18.03	6/19/2022 14:40
6/19/2022 16:00	11386	17.56	43.35	761.6	762.3	0.363	15.84	0.367	29.79	8.5	301.2	9.64	297.5	29.11	0	18.17	6/19/2022 15:10	17.56	6/19/2022 16:00
6/19/2022 17:00	11387	18.08	52.15	761.7	645.6	0.305	15.87	0.367	29.77	4.946	72.81	6.282	53.46	52.51	0	18.08	6/19/2022 17:00	17.22	6/19/2022 16:30
6/19/2022 18:00	11388	17.29	46.32	761.7	287.8	0.134	15.9	0.367	29.77	7.218	119.9	5.457	51.82	91.6	0	18.28	6/19/2022 17:10	17.29	6/19/2022 18:00
6/19/2022 19:00	11389	16.24	66.5	762.1	108.2	0.052	15.95	0.367	29.77	2.431	267.1	5.195	198.1	68.59	0	17.16	6/19/2022 18:10	16.24	6/19/2022 19:00
6/19/2022 20:00	11390	14.86	68.67	762.2	34.06	0.016	16	0.366	29.76	2.968	288.8	2.176	271.6	30.18	0	15.94	6/19/2022 19:20	14.86	6/19/2022 20:00
6/19/2022 21:00	11391	12.72	83.2	762.6	0.668	0	16.02	0.366	29.74	0	142.2	1.684	220.8	59.87	0	14.45	6/19/2022 20:10	12.72	6/19/2022 21:00
6/19/2022 22:00	11392	12.32	83.9	763	0	0	16.05	0.366	29.74	2.397	215.2	1.782	186.5	42.41	0	12.52	6/19/2022 21:10	12.32	6/19/2022 22:00
6/19/2022 23:00	11393	12.15	81.9	763.3	0	0	16.06	0.366	29.74	2.573	277.3	2.07	197.2	98.2	0	12.22	6/19/2022 22:10	11.91	6/19/2022 22:50
6/20/2022 0:00	11394	11.33	82	762.9	0	0	16.06	0.366	29.74	2.662	3.826	1.827	257	70.32	0	11.98	6/19/2022 23:10	11.33	6/20/2022 0:00
6/20/2022 1:00	11395	11.26	81.6	762.4	0	0	16.05	0.366	29.74	3.752	154.9	2.494	159.6	53.2	0	11.4	6/20/2022 0:30	10.72	6/20/2022 0:50
6/20/2022 2:00	11396	11.09	84.7	762.9	0	0	16.04	0.366	29.74	5.28	159.1	3.182	168	16.88	0	11.4	6/20/2022 1:30	11.06	6/20/2022 1:10
6/20/2022 3:00	11397	10.49	93.5	763.3	0.668	0	16.01	0.365	29.73	0.055	276.5	3.444	139.5	77.47	1.27	11.13	6/20/2022 2:10	10.49	6/20/2022 3:00
6/20/2022 4:00	11398	9.51	95.5	763.6	0	0	16	0.365	29.73	2.003	15.04	1.7	336.6	61.48	5.842	10.25	6/20/2022 3:10	9.51	6/20/2022 4:00
6/20/2022 5:00	11399	9.2	96.7	763.9	2.004	0	15.95	0.373	29.95	0.813	271	1.184	277.3	54.95	5.588	9.44	6/20/2022 4:10	9.2	6/20/2022 5:00
6/20/2022 6:00	11400	8.89	97	764.6	7.35	0.002	15.91	0.386	30.33	2.938	197.1	1.629	157.6	47.49	7.874	9.2	6/20/2022 5:10	8.89	6/20/2022 6:00
6/20/2022 7:00	11401	8.14	96.9	764.7	14.7	0.004	15.8	0.39	30.44	3.707	121.3	2.71	117	54.16	9.65	8.86	6/20/2022 6:10	8.14	6/20/2022 7:00
6/20/2022 8:00	11402	6.92	96.7	764.9	56.13	0.019	15.69	0.39	30.44	7.959	128.6	4.788	146.2	22.93	8.13	7.868	6/20/2022 7:10	6.92	6/20/2022 8:00
6/20/2022 9:00	11403	5.631	95.8	765.4	109.6	0.042	15.55	0.391	30.45	9.6	140.1	7.613	118.4	13.98	6.604	6.647	6/20/2022 8:10	5.631	6/20/2022 9:00
6/20/2022 10:00	11404	5.768	94.9	765.6	192.5	0.08	15.44	0.392	30.48	7.693	142.7	8.08	132.4	16.3	4.826	6.041	6/20/2022 9:50	5.495	6/20/2022 9:20
6/20/2022 11:00	11405	6.553	91.7	765.9	338.1	0.142	15.4	0.392	30.48	6.383	132.5	5.706	139.8	19.01	2.286	6.621	6/20/2022 10:50	6.041	6/20/2022 10:10
6/20/2022 12:00	11406	6.995	93.5	766.2	326.1	0.143	15.32	0.392	30.49	3.962	200.3	5.432	144.2	24.6	3.048	6.995	6/20/2022 12:00	6.553	6/20/2022 11:10
6/20/2022 13:00	11407	7.671	91.7	765.9	398.3	0.173	15.21	0.393	30.5	3.621	145.1	4.583	130.1	8.52	1.778	8.01	6/20/2022 12:50	7.267	6/20/2022 12:10
6/20/2022 14:00	11408	8.31	89.9	766	279.3	0.117	15.12	0.393	30.5	1.948	32.51	2.324	164.5	54.41	0	8.31	6/20/2022 13:50	7.773	6/20/2022 13:10
6/20/2022 15:00	11409	8.69	92.2	766.5	200.5	0.085	15.04	0.393	30.5	1.718	137.2	1.719	149.6	33.82	0	8.69	6/20/2022 15:00	8.35	6/20/2022 14:10
6/20/2022 16:00	11410	8.69	92.6	766.6	120.3	0.049	14.95	0.393	30.52	0.634	260.3	1.476	131.4	75.38	0.762	8.86	6/20/2022 15:30	8.62	6/20/2022 15:10
6/20/2022 17:00	11411	9.16	93.4	766.9	183.1	0.08	14.87	0.393	30.52	2.492	293.2	2.413	29	60.97	0.254	9.16	6/20/2022 17:00	8.75	6/20/2022 16:20
6/20/2022 18:00	11412	8.58	96.7	767.1	71.49	0.03	14.74	0.394	30.53	5.198	21.95	2.615	35.66	66.78	6.096	9.16	6/20/2022 17:10	8.58	6/20/2022 18:00
6/20/2022 19:00	11413	8.65	97.5	766.9	64.15	0.03	14.65	0.394	30.54	5.133	236	4.684	139.5	91.9	6.096	8.79	6/20/2022 18:50	8.48	6/20/2022 18:10
6/20/2022 20:00	11414	8.93	97.6	767.5	16.04	0.008	14.65	0.394	30.54	3.182	38.61	2.341	52.81	52.34	0	9.03	6/20/2022 19:40	8.65	6/20/2022 19:10
6/20/2022 21:00	11415	8.82	98	768.1	0.668	0	14.6	0.394	30.54	3.34	316.4	1.24	346.6	66.58	0	9.06	6/20/2022 20:30	8.82	6/20/2022 21:00
6/20/2022 22:00	11416	8.82	98.2	768.3	0.668	0	14.55	0.394	30.54	4.024	62.93	1.798	111.4	80.6	3.048	8.89	6/20/2022 21:20	8.79	6/20/2022 21:10
6/20/2022 23:00	11417	8.72	98.5	769.1	0	0	14.48	0.395	30.56	1.694	241.3	2.541	104.2	84.9	1.016	8.89	6/20/2022 22:30	8.72	6/20/2022 23:00
6/21/2022 0:00	11418	8.86	98.6	769.1	0	0	14.42	0.395	30.56	1.931	105.5	1.694	322.7	54.59	0	8.86	6/20/2022 23:40	8.69	6/20/2022 23:20
6/21/2022 1:00	11419	8.65	98.7	769.2	0	0	14.38	0.394	30.54	0.006	270.9	1.29	208	97.1	0	8.79	6/21/2022 0:30	8.65	6/21/2022 0:50
6/21/2022 2:00	11420	8.58	98.8	770	0.668	0	14.32	0.395	30.56	2.506	162.6	1.203	216.4	82.9	0	8.75	6/21/2022 1:10	8.48	6/21/2022 1:20
6/21/2022 3:00	11421	8.72	99	770.1	0.668	0	14.27	0.395	30.56	0	116.7	0.331	27.63	12.18	0	8.72	6/21/2022 2:10	8.52	6/21/2022 2:30
6/21/2022 4:00	11422	8.65	99	769.7	0.668	0	14.22	0.395	30.56	0	340.8	0.395	122	7.504	0	8.72	6/21/2022 3:10	8.65	6/21/2022 3:40
6/21/2022 5:00	11423	8.75	99	770.6	4.678	0.002	14.18	0.395	30.56	1.952	264.1	0.33	267.5	2	0	8.75	6/21/2022 5:00	8.48	6/21/2022 4:20
6/21/2022 6:00	11424	8.79	99.1	771	26.73	0.012	14.13	0.395	30.57	1.625	328	1.135	338.1	31.75	0	8.79	6/21/2022 6:00	8.69	6/21/2022 5:30
6/21/2022 7:00	11425	8.96	99.1	770.8	57.47	0.025	14.08	0.395	30.56	1.939	118.5	0.871	119.5	76.84	0	8.96	6/21/2022 7:00	8.79	6/21/2022 6:10
6/21/2022 8:00	11426	9.91	98.9	771.7	521.1	0.244	14.04	0.395	30.56	2.344	136	2.199	122.4	23.78	0	9.91	6/21/2022 8:00	9.06	6/21/2022 7:10
6/21/2022 9:00	11427	11.71	90.9	771.7	419.5	0.193	14	0.395	30.56	2.491	307.9	3.029	338.6	80	0	11.88	6/21/2022 8:40	10.19	6/21/2022 8:10
6/21/2022 10:00	11428	13.5	82.5	771.2	705.2	0.334	13.95	0.395	30.56	2.478	134.4	2.126	111.1	54.11	0	13.54	6/21/2022 9:50	11.84	6/21/2022 9:10
6/21/2022 11:00	11429	14.47	78.81	770.7	1172	0.563	13.92	0.394	30.54	4.792	269.4	1.829	319.5	89.7	0	15.02	6/21/2022 10:50	13.63	6/21/2022 10:10
6/21/2022 12:00	11430	15.18	73.38	771	684.4	0.324	13.89	0.394	30.54	5.095	354.1	5.47	311.9	24.86	0	15.36	6/21/2022 11:10	14.67	6/21/2022 11:50
6/21/2022 13:00	11431	16.82	66.09	770.2	755.8	0.353	13.89	0.395	30.56	1.716	338.8	2.406	311.5	52.73	0	16.82	6/21/2022 13:00	15.59	6/21/2022 12:10
6/21/2022 14:00	11432	18.58	60.28	769.8	1056	0.483	13.89	0.395	30.56	2.67	187.2	3.167	12.64	98.1	0	18.58	6/21/2022 14:00	16.58	6/21/2022 13:10
6/21/2022 15:00	11433	19.33	53.02	769	1821	0.898	13.92	0.395	30.56	3.978	113.5	3.582	88.5	66.75	0	19.4	6/21/2022 14:50	17.9	6/21/2022 14:20
6/21/2022 16:00	11434	20.09	50.14	769.5	1564	0.783	13.96	0.394	30.54	3.299	62.76	4.018	68.56	93.2	0	20.94	6/21/2022 15:50	19.75	6/21/2022 15:30
6/21/2022 17:00	11435	19.8	61.17	768.6	1305	0.665	14.03	0.395	30.56	2.595	0.435	4.628	321.9	26.71	0	19.82	6/21/2022 16:10	19.21	6/21/2022 16:20
6/21/2022 18:00	11436	18	71.66	768	306.4	0.142	14.11	0.394	30.54	1.645	311.8	3.326	279.7	59.09	0	20.15	6/21/2022 17:10	17.9	6/21/2022 17:40
6/21/2022 19:00	11437	16.6	71.05	768.8	341.1	0.176	14.22	0.395	30.56	4.12	284.7	4.057	221.2	48.07	0	19.91	6/21/2022 18:20	16.6	6/21/2022 19:00
6/21/2022 20:00	11438	13.07	88.9	767.3	46.74	0.017	14.33	0.394	30.54	2.109	186.1	2.071	245.7	58.81	0	15.68	6/21/2022 19:10	13.07	6/21/2022 20:00
6/21/2022 21:00	11439	11.56	92.3	768	0.668	0	14.45	0.395	30.56	1.651	296	1.411	287	51	0	12.98	6/21/2022 20:10	11.56	6/21/2022 21:00
6/21/2022 22:00	11440	10.38	95.2	768.1	0	0	14.56	0.395	30.56	1.868	135.2	1	27.94	97.1	0	11.26	6/21/2022 21:20	10.38	6/21/2022 22:00
6/21/2022 23:00	11441	9.97	97	768	0	0	14.66	0.395	30.56	2.801	217.1	1.648	261.7	89	0	10.44	6/21/2022 22:10	9.93	6/21/2022 22:40
6/22/2022 0:00	11442	8.48	97.7	768.2	0	0	14.75	0.395	30.57	0.571	11.58	1.539	41.21	46.16	0	9.61	6/21/2022 23:20	8.48	6/22/2022 0:00
6/22/2022 1:00	11443	7.431	98.3	767.9	0	0	14.82	0.395	30.57	0.926	15.8	0.892	319.4	88.3	0	8.65	6/22/2022 0:10	7.431	6/22/2022 1:00
6/22/2022 2:00	11444	7.569	98.8	767.6	0	0	14.87	0.395	30.57	0.12	136.3	0.504	148.6	53.46	0	7.637	6/22/2022 1:50	7.398	6/22/2022 1:20
6/22/2022 3:00	11445	7.605	99.1	767.5	0.668	0	14.89	0.395	30.57	0.432	284.7	0.695	314	43.58	0	7.605	6/22/2022 3:00	7.296	6/22/2022 2:50
6/22/2022 4:00	11446	7.842	99.2	767.3	0.668	0	14.9	0.396	30.59	0.983	350.6	0.741	339.9	31.93	0	7.978	6/22/2022 3:50	7.604	6/22/2022 3:10
6/22/2022 5:00	11447	8.11	99.3	767	7.351	0.002	14.89	0.396	30.59	0	295.4	0.607	313.7	38.18	0	8.14	6/22/2022 4:50	7.874	6/22/2022 4:20
6/22/2022 6:00	11448	7.905	99.4	766.9	18.71	0.005	14.87	0.396	30.59	1.171	137.6	1.751	265	53.45	0	8.08	6/22/2022 5:10	7.667	6/22/2022 5:40
6/22/2022 7:00	11449	7.906	99.5	767.4	85.5	0.037	14.82	0.396	30.59	2.127	27.35	2.502	91	27.25	0	7.975	6/22/2022 6:50	7.735	6/22/2022 6:40
6/22/2022 8:00	11450	8.11	99.5	767.2	173.7	0.078	14.79	0.396	30.59	1.153	105.2	1.562	80.6	33.57	0	8.11	6/22/2022 8:00	7.868	6/22/2022 7:30
6/22/2022 9:00	11451	9.16	99.6	766.2	482.4	0.228	14.75	0.395	30.57	1.578	67.9	1.667	18.53	44.99	0	9.16	6/22/2022 9:00	7.97	6/22/2022 8:10
6/22/2022 10:00	11452	11.26	99.5	765.9	823	0.383	14.69	0.395	30.57	0.299	346.6	1.597	277.2	88.1	0	11.26	6/22/2022 10:00	9.51	6/22/2022 9:10
6/22/2022 11:00	11453	15.64	81.7	765.5	1091	0.514	14.66	0.395	30.57	2.896	329.6	2.65	260.3	41.34	0	15.64	6/22/2022 11:00	11.71	6/22/2022 10:10
6/22/2022 12:00	11454	18.86	59.17	764.6	725.8	0.334	14.61	0.395	30.56	9.36	276.4	6.693	310.5	21.81	0	19.68	6/22/2022 11:50	16.39	6/22/2022 11:10
6/22/2022 13:00	11455	20.32	52.17	764.1	888	0.413	14.6	0.395	30.56	6.302	297.6	7.591	293.3	16.31	0	20.62	6/22/2022 12:30	19.58	6/22/2022 12:10
6/22/2022 14:00	11456	22.29	45.29	763.6	837	0.362	14.59	0.395	30.56	8.91	95.8	5.794	333	74.6	0	22.29	6/22/2022 14:00	20.49	6/22/2022 13:10
6/22/2022 15:00	11457	23.81	38.12	762.3	339.7	0.14	14.61	0.394	30.54	5.288	17.39	4.889	2.635	55.45	0	23.81	6/22/2022 15:00	22	6/22/2022 14:40
6/22/2022 16:00	11458	23.91	36.31	762	425.1	0.189	14.67	0.395	30.56	10.86	146.1	6.35	21.84	90	0	23.91	6/22/2022 16:00	23.02	6/22/2022 15:20
6/22/2022 17:00	11459	25.16	31.81	761.4	1272	0.648	14.72	0.394	30.54	6.072	332.2	6.706	42.94	74.5	0	25.16	6/22/2022 17:00	23.8	6/22/2022 16:10
6/22/2022 18:00	11460	24.4	31.84	761.3	385	0.173	14.79	0.394	30.54	11.32	123.5	7.528	318.1	58.01	0	24.81	6/22/2022 17:50	24.06	6/22/2022 17:30
6/22/2022 19:00	11461	22.91	40.02	761.1	375.6	0.199	14.87	0.395	30.56	7.349	177.2	6.005	130.3	90.9	0	24.54	6/22/2022 18:10	22.91	6/22/2022 19:00
6/22/2022 20:00	11462	20.68	37.04	761.1	54.73	0.018	14.97	0.394	30.54	6.797	227.6	6.066	258.7	48.78	0	22.51	6/22/2022 19:10	19.75	6/22/2022 19:40
6/22/2022 21:00	11463	16.68	57.84	761.3	1.335	0.001	15.08	0.394	30.54	7.975	288.8	6.566	293.9	32.31	0	17.83	6/22/2022 20:10	16.44	6/22/2022 20:50
6/22/2022 22:00	11464	14.62	68.22	761.7	0	0	15.18	0.395	30.56	4.81	317.4	6.729	296	35.45	0	16.18	6/22/2022 21:30	14.24	6/22/2022 21:50
6/22/2022 23:00	11465	11.19	83.9	762.1	0	0	15.28	0.395	30.56	2.671	329.9	2.911	288.8	83.9	0	14.31	6/22/2022 22:10	11.19	6/22/2022 23:00
6/23/2022 0:00	11466	9.8	91	761.5	0	0	15.34	0.395	30.56	3.173	350.2	2.744	195.4	89.3	0	10.82	6/22/2022 23:10	9.42	6/22/2022 23:50
6/23/2022 1:00	11467	8.69	93.6	762.1	0	0	15.4	0.395	30.57	3.205	32.8	3.1	333.3	92.9	0	10.08	6/23/2022 0:10	8.62	6/23/2022 0:40
6/23/2022 2:00	11468	7.773	95.4	761.8	0	0	15.44	0.395	30.57	3.155	201.1	2.559	342.8	90.1	0	8.48	6/23/2022 1:10	7.773	6/23/2022 2:00
6/23/2022 3:00	11469	6.994	96.3	761.4	0	0	15.47	0.395	30.57	1.328	215.8	2.487	223.3	91.6	0	7.777	6/23/2022 2:40	6.994	6/23/2022 3:00
6/23/2022 4:00	11470	6.689	97.8	761.1	0.668	0	15.47	0.395	30.57	4.172	6.446	2.281	330.4	61.09	0	6.996	6/23/2022 3:20	6.416	6/23/2022 3:50
6/23/2022 5:00	11471	6.587	97.6	761.3	24.72	0.009	15.47	0.395	30.57	5.236	244.1	3.122	80.5	71.53	0	6.962	6/23/2022 4:10	6.348	6/23/2022 4:30
6/23/2022 6:00	11472	7.816	97.5	761.1	78.85	0.035	15.44	0.395	30.57	2.667	210.2	3.213	245.4	79.65	0	7.816	6/23/2022 6:00	6.724	6/23/2022 5:10
6/23/2022 7:00	11473	8.52	95.9	760.8	147	0.05	15.4	0.395	30.57	1.055	345.2	2.28	158.7	93.6	0	8.52	6/23/2022 7:00	8.05	6/23/2022 6:10
6/23/2022 8:00	11474	16.22	69.66	760.2	1044	0.517	15.36	0.395	30.57	5.869	136.8	4.176	187	75.45	0	16.22	6/23/2022 8:00	8.49	6/23/2022 7:10
6/23/2022 9:00	11475	21.69	31.15	759.9	1397	0.697	15.31	0.395	30.56	7.272	272.9	7.371	266.6	94.1	0	21.69	6/23/2022 9:00	19.76	6/23/2022 8:10
6/23/2022 10:00	11476	21.13	26.1	759.9	1651	0.795	15.25	0.395	30.56	14.62	256.7	13.54	264.4	49.31	0	21.58	6/23/2022 9:30	21	6/23/2022 9:20
6/23/2022 11:00	11477	21.47	23.65	760.4	1835	0.96	15.21	0.394	30.54	11.5	280.9	15.93	298.7	18.35	0	21.47	6/23/2022 11:00	21.07	6/23/2022 10:30
6/23/2022 12:00	11478	20.79	22.73	760.9	1907	0.988	15.19	0.395	30.56	17.85	272	17.06	284.6	27.77	0	21.2	6/23/2022 11:50	20.72	6/23/2022 11:40
6/23/2022 13:00	11479	20.73	20.34	761.2	1171	0.579	15.18	0.394	30.54	10.41	161.3	13.61	9.17	84.1	0	21.27	6/23/2022 12:10	20.73	6/23/2022 13:00
6/23/2022 14:00	11480	21.34	18.81	761.1	1916	0.975	15.19	0.394	30.54	7.838	90.9	9.92	344.3	60.64	0	21.34	6/23/2022 14:00	20.49	6/23/2022 13:10
6/23/2022 15:00	11481	20.36	19.86	760.9	299.7	0.118	15.23	0.391	30.46	12.84	207.4	9.95	124.6	98.6	0	21.88	6/23/2022 14:10	20.36	6/23/2022 15:00
6/23/2022 16:00	11482	21.73	14.89	760.9	1379	0.699	15.29	0.391	30.45	9.51	202.8	10.58	216	59.82	0	21.73	6/23/2022 16:00	21.35	6/23/2022 15:10
6/23/2022 17:00	11483	21.66	13.59	761.4	1056	0.54	15.36	0.39	30.44	8.59	87.1	8.45	134.3	88.7	0	22	6/23/2022 16:40	21.52	6/23/2022 16:20
6/23/2022 18:00	11484	21.15	15.57	761.5	709.5	0.369	15.45	0.391	30.45	5.203	248.4	8.65	193.2	45.77	0	21.62	6/23/2022 17:10	21.11	6/23/2022 17:50
6/23/2022 19:00	11485	20.14	15.37	761.8	365.1	0.199	15.51	0.39	30.42	8.69	251.7	8.04	226.5	27.54	0	21.01	6/23/2022 18:10	20.14	6/23/2022 19:00
6/23/2022 20:00	11486	18.14	18.85	762	49.4	0.013	15.59	0.39	30.44	7.052	179.1	7.941	202.5	23.69	0	19.5	6/23/2022 19:10	16.67	6/23/2022 19:50
6/23/2022 21:00	11487	15.16	36.65	762.5	1.336	0.001	15.65	0.388	30.38	5.745	324.8	6.833	264.3	45.69	0	18.22	6/23/2022 20:10	14.81	6/23/2022 20:40
6/23/2022 22:00	11488	9.11	69.27	762.6	0	0	15.72	0.388	30.37	4.484	309.2	3.317	305.5	39.72	0	14.38	6/23/2022 21:10	9.11	6/23/2022 22:00
6/23/2022 23:00	11489	6.578	82.5	762.7	0	0	15.76	0.387	30.35	2.194	316.1	1.753	293.7	22.33	0	8.02	6/23/2022 22:10	6.578	6/23/2022 23:00
6/24/2022 0:00	11490	5.051	87.2	763.1	0	0	15.79	0.386	30.33	2.309	97.9	3.376	342.1	77.16	0	6.655	6/23/2022 23:30	5.051	6/24/2022 0:00
6/24/2022 1:00	11491	3.829	93.7	763.6	0	0	15.81	0.386	30.33	0.129	40.96	1.511	349	88.6	0	5.051	6/24/2022 0:30	3.829	6/24/2022 1:00
6/24/2022 2:00	11492	2.881	96.6	763.6	0	0	15.8	0.385	30.3	1.866	310.9	0.693	305.8	55.09	0	3.529	6/24/2022 1:40	2.881	6/24/2022 2:00
6/24/2022 3:00	11493	1.521	97.6	763.8	0	0	15.77	0.385	30.3	0.749	20.03	0.878	83.9	61.86	0	2.711	6/24/2022 2:10	1.521	6/24/2022 3:00
6/24/2022 4:00	11494	1.256	98.6	764.4	0.669	0	15.74	0.385	30.27	1.767	299.7	1.295	305.8	55.04	0	1.967	6/24/2022 3:20	1.256	6/24/2022 4:00
6/24/2022 5:00	11495	0.71	99.4	764.7	30.76	0.009	15.68	0.384	30.26	1.657	284.1	0.432	328.8	26.4	0	1.223	6/24/2022 4:10	0.71	6/24/2022 5:00
6/24/2022 6:00	11496	1.393	99.7	765	171.2	0.082	15.62	0.384	30.25	0.113	111.2	0.658	69.77	80.9	0	1.393	6/24/2022 6:00	0.608	6/24/2022 5:10
6/24/2022 7:00	11497	5.335	83.6	765.1	327.6	0.155	15.55	0.383	30.23	2.864	260.3	2.173	283.1	67.38	0	5.335	6/24/2022 7:00	2.418	6/24/2022 6:10
6/24/2022 8:00	11498	9.83	64.67	765.2	1246	0.651	15.47	0.382	30.21	2.748	79.18	2.569	47.14	52.53	0	9.83	6/24/2022 8:00	5.501	6/24/2022 7:10
6/24/2022 9:00	11499	13.99	33.29	765.7	1360	0.691	15.38	0.382	30.19	8.1	322.2	5.611	315.4	77.62	0	13.99	6/24/2022 9:00	9.82	6/24/2022 8:10
6/24/2022 10:00	11500	15.41	40.3	766.2	1911	0.921	15.31	0.381	30.18	8	42.66	9.5	312.6	40.11	0	15.41	6/24/2022 10:00	13.48	6/24/2022 9:10
6/24/2022 11:00	11501	12.47	37.74	766.7	323.9	0.15	15.24	0.38	30.14	5.498	8.67	8.33	326	88.6	0	15.06	6/24/2022 10:10	12.47	6/24/2022 11:00
6/24/2022 12:00	11502	13.61	36.11	767.3	1054	0.514	15.19	0.38	30.14	5.911	0.145	6.559	30.71	31.26	0	13.61	6/24/2022 12:00	12.51	6/24/2022 11:10
6/24/2022 13:00	11503	15.84	32.18	767.8	1257	0.593	15.17	0.379	30.11	11.05	303.6	9.19	316	15.1	0	15.84	6/24/2022 13:00	14.63	6/24/2022 12:10
6/24/2022 14:00	11504	14.88	33.68	767.9	632.3	0.297	15.14	0.378	30.1	14.28	275.7	9.62	304.1	22.28	0	15.66	6/24/2022 13:20	14.88	6/24/2022 14:00
6/24/2022 15:00	11505	15.53	37.91	768.6	1731	0.858	15.15	0.378	30.08	13.03	304.5	15.38	280.5	18.74	0	15.77	6/24/2022 14:50	14.3	6/24/2022 14:20
6/24/2022 16:00	11506	15.9	38.11	768.8	1644	0.829	15.16	0.377	30.06	15.96	291.3	15.38	290.5	13.38	0	15.9	6/24/2022 15:40	15.28	6/24/2022 15:50
6/24/2022 17:00	11507	16.27	38.79	768.6	497.4	0.233	15.2	0.375	30.02	10.17	269.2	12.7	291.7	20.62	0	16.92	6/24/2022 16:50	15.76	6/24/2022 16:30
6/24/2022 18:00	11508	14.95	38.11	769.6	685.7	0.337	15.22	0.375	30	8.3	245.5	12.23	290.2	27.66	0	16.1	6/24/2022 17:10	14.87	6/24/2022 17:40
6/24/2022 19:00	11509	15.39	43.7	770	403.3	0.222	15.27	0.374	29.99	5.832	279.7	7.209	271.4	24.07	0	15.84	6/24/2022 18:30	14.51	6/24/2022 18:50
6/24/2022 20:00	11510	13.73	46.2	770.6	42.74	0.021	15.3	0.374	29.98	7.308	295.6	6.879	285.3	20.58	0	14.89	6/24/2022 19:10	13.73	6/24/2022 20:00
6/24/2022 21:00	11511	11.6	58.56	770.9	2.004	0.001	15.33	0.373	29.95	2.859	138	3.817	271.2	70.73	0	13.5	6/24/2022 20:10	11.6	6/24/2022 21:00
6/24/2022 22:00	11512	7.286	85.1	771.3	0	0	15.37	0.372	29.93	1.854	40.89	2.043	344.9	79.76	0	10.65	6/24/2022 21:10	7.282	6/24/2022 21:50
6/24/2022 23:00	11513	5.529	92.3	771.9	0	0	15.38	0.372	29.93	1.225	285.8	1.354	303.5	90.9	0	7.224	6/24/2022 22:20	5.525	6/24/2022 22:40
6/25/2022 0:00	11514	3.995	95.2	772.1	0	0	15.39	0.371	29.91	1.013	10.81	1.083	154.2	93.9	0	4.983	6/24/2022 23:10	3.995	6/25/2022 0:00
